overlay_id,source_table,source_row_id,title,target_state,target_locality,place_signal,display_label,map_display_status
maplead_da91d5609d076c33ee1bd4e9,release_lead_overlay_items,rellead_cfdf468752071fb847b38e0c,Port Adelaide Local History SA 1955 ghost expansion lead,SA,Burra,Burra,Research lead overlay,overlay_not_public_map
maplead_a52ed6d9a9a69fda4bb3d748,release_lead_overlay_items,rellead_c793c160a968de0fba700825,Port Adelaide Local History SA 1955 ghost expansion lead,SA,Burra,Burra,Research lead overlay,overlay_not_public_map
maplead_975b11a20a0c7fe497bd0a14,release_lead_overlay_items,rellead_4effb8cb2798d898fa809155,Town of Gawler Council History SA 1955 ghost expansion lead,SA,Burra,Burra,Research lead overlay,overlay_not_public_map
maplead_41f5a80f191ca60cb9124ce9,release_lead_overlay_items,rellead_c0edc5e1d94e7daa7fd07d08,National Trust South Australia SA 1955 ghost expansion lead,SA,Port Adelaide,Port Adelaide,Research lead overlay,overlay_not_public_map
maplead_5127f3c4bb1b7238ee8b7469,release_lead_overlay_items,rellead_ba401d05b8dd081c05d28e86,National Trust of South Australia SA 1955 ghost expansion lead,SA,Mount Gambier,Mount Gambier,Research lead overlay,overlay_not_public_map
maplead_9cd8127894a6d60c87ba3847,release_lead_overlay_items,rellead_ec053b76910ae3dc6c00098d,South Australian Heritage Places Database SA 1955 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_fb30ec6998f1da0b11db7187,release_lead_overlay_items,rellead_37102931ca86a506f7526cff,South Australian Heritage Places Database SA 1955 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_22972cf6b68067aecec8347e,release_lead_overlay_items,rellead_10f3efe111bcbad06c8db19e,Gawler History SA 1955 ghost expansion lead,SA,Kapunda,Kapunda,Research lead overlay,overlay_not_public_map
maplead_b97f604f1d7f47ef2e7a247e,release_lead_overlay_items,rellead_9bb209a8599bbcef1520d23a,Kapunda History SA 1955 ghost expansion lead,SA,Burra,Burra,Research lead overlay,overlay_not_public_map
maplead_c52649a7768591ed6505c232,release_lead_overlay_items,rellead_9a1d6790919ce2bf5a84829b,South Australian History Network SA 1955 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_4b41fd51c90d2c28edfe18e6,release_lead_overlay_items,rellead_6c0f99b072af64852a6150b8,Adelaide Gaol SA 1955 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_fb959577f7b8c98c0f471af2,release_lead_overlay_items,rellead_bef42e8d4de3418cdf5da617,Adelaide Gaol SA 1955 ghost expansion lead,SA,Port Adelaide,Port Adelaide,Research lead overlay,overlay_not_public_map
maplead_6da9332c34842b1fcc5fa211,release_lead_overlay_items,rellead_5470210f21fd1c77cbfd73bc,History Trust of South Australia SA 1955 ghost expansion lead,SA,Mount Gambier,Mount Gambier,Research lead overlay,overlay_not_public_map
maplead_3b26bc867f3b88a5557d6b2d,release_lead_overlay_items,rellead_2fce437656c208e426a9110c,History Trust of South Australia SA 1955 ghost expansion lead,SA,Mount Gambier,Mount Gambier,Research lead overlay,overlay_not_public_map
maplead_af2a89cc4e5850956f6f618f,release_lead_overlay_items,rellead_a332dfd8bceefe1f6b66c976,South Australian Museum SA 1955 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_8f82ab59a55b6fe06e4b4f55,release_lead_overlay_items,rellead_8a71b6c50f2c83e00904377e,State Records of South Australia SA 1955 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_97ec47618d56f56a2a70da79,release_lead_overlay_items,rellead_8844c00e58655e5977d6f68c,State Records of South Australia ArchivesSearch SA 1955 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_0d15c72b2d481af68ef13a00,release_lead_overlay_items,rellead_7098c938891fc27646f789c9,State Library of South Australia Catalogue SA 1955 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_98572aca780c15340aa7044b,release_lead_overlay_items,rellead_d6124a3bd5c910db32edda7d,State Library of South Australia Catalogue SA 1955 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_c2fccbc78857a0fcf94f23a4,release_lead_overlay_items,rellead_4bc1a77ac9ed52b1413eb636,State Library of South Australia Digital Collections SA 1955 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_2526f4f22574b9fc77e0b335,release_lead_overlay_items,rellead_5f32aa479cd5a02da88458e0,State Library of South Australia Digital Collections SA 1955 ghost expansion lead,SA,Kapunda,Kapunda,Research lead overlay,overlay_not_public_map
maplead_cdde62dea49d4ba0a50f5b91,release_lead_overlay_items,rellead_a0f00b41f36a3375017cd84a,City of Adelaide Archives SA 1956 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_1f2a044cbfe11794a6e5f6c9,release_lead_overlay_items,rellead_5144a276726eb2208ed3693d,City of Adelaide Archives SA 1956 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_3b078f9461fc150309033ee8,release_lead_overlay_items,rellead_3e3f859681b757efa4a338d0,Mount Gambier Local History SA 1956 ghost expansion lead,SA,Port Adelaide,Port Adelaide,Research lead overlay,overlay_not_public_map
maplead_ae2ee879b0a6f190985f0c5e,release_lead_overlay_items,rellead_552f5043c540bcee435295b1,Port Adelaide Local History SA 1956 ghost expansion lead,SA,Mount Gambier,Mount Gambier,Research lead overlay,overlay_not_public_map
maplead_3eb96f937a4697d6136900b3,release_lead_overlay_items,rellead_e4ec39a3fc248277140a49d4,Port Adelaide Local History SA 1956 ghost expansion lead,SA,Mount Gambier,Mount Gambier,Research lead overlay,overlay_not_public_map
maplead_51061cf70eba1a5bda1c1786,release_lead_overlay_items,rellead_4d7c9322c78bec4cfb3a74c7,Town of Gawler Council History SA 1956 ghost expansion lead,SA,Mount Gambier,Mount Gambier,Research lead overlay,overlay_not_public_map
maplead_658ecb703fc3e91715ccb02c,release_lead_overlay_items,rellead_4fe9af0b18b3c9ab6d776197,National Trust South Australia SA 1956 ghost expansion lead,SA,Kapunda,Kapunda,Research lead overlay,overlay_not_public_map
maplead_431028fcd9e5272e8bd9e165,release_lead_overlay_items,rellead_73505636654e0e180fb70300,National Trust of South Australia SA 1956 ghost expansion lead,SA,Burra,Burra,Research lead overlay,overlay_not_public_map
maplead_4bd894013fdf18af8bb68192,release_lead_overlay_items,rellead_c3400acaa3b6c1f6bc9fc8d9,South Australian Heritage Places Database SA 1956 ghost expansion lead,SA,Burra,Burra,Research lead overlay,overlay_not_public_map
maplead_70ad491b30bf9f932e90102e,release_lead_overlay_items,rellead_fe7e0da0829f512247201f09,South Australian Heritage Places Database SA 1956 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_d76ec28c24b4d3a829a838c4,release_lead_overlay_items,rellead_a0e8dbb4b39ed1e7f2bd3c02,Gawler History SA 1956 ghost expansion lead,SA,Port Adelaide,Port Adelaide,Research lead overlay,overlay_not_public_map
maplead_74fdfde6a78e712136909d14,release_lead_overlay_items,rellead_4ecb31a87f832e898e05ddac,Kapunda History SA 1956 ghost expansion lead,SA,Mount Gambier,Mount Gambier,Research lead overlay,overlay_not_public_map
maplead_9d387bc127800b84185536b8,release_lead_overlay_items,rellead_aca0f719cdb001f339e1173a,South Australian History Network SA 1956 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_2888480f2cfd54017978550b,release_lead_overlay_items,rellead_3bacc7089eb413c6f8cd02ff,Adelaide Gaol SA 1956 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_c261f2b2fb1e0f34d3e9c762,release_lead_overlay_items,rellead_fc0c92af16a725be4b603191,Adelaide Gaol SA 1956 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_de38571326ffd899ab5bbe46,release_lead_overlay_items,rellead_0aeb9a19e5dd6e5c5891a8b6,History Trust of South Australia SA 1956 ghost expansion lead,SA,Burra,Burra,Research lead overlay,overlay_not_public_map
maplead_d678918a50d50660adc7d450,release_lead_overlay_items,rellead_d614b121b90c9069c77fb01a,History Trust of South Australia SA 1956 ghost expansion lead,SA,Burra,Burra,Research lead overlay,overlay_not_public_map
maplead_2651a41064575c1f0bc9ef9a,release_lead_overlay_items,rellead_405ca8627d0bae72bca3fb96,South Australian Museum SA 1956 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_7ca2c4164c63518feb96c0f2,release_lead_overlay_items,rellead_cfc8448a253fe82d0bc0afd8,State Records of South Australia SA 1956 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_55e4adad9107f497a08ae6e8,release_lead_overlay_items,rellead_43626b8d3fe0997c29ec7a45,State Records of South Australia ArchivesSearch SA 1956 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_842b36eac08f60feab46a98f,release_lead_overlay_items,rellead_683f5eb8264481917912aa8f,State Library of South Australia Catalogue SA 1956 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_530287755ecb504d40a914b9,release_lead_overlay_items,rellead_6550d5c6747814b02c715134,State Library of South Australia Catalogue SA 1956 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_8d31ff6467c082c174e60418,release_lead_overlay_items,rellead_9a8c80a458d02eafc0bac2d4,State Library of South Australia Digital Collections SA 1956 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_3586d64b8a8c09e256e22865,release_lead_overlay_items,rellead_f5f7b6368fefda8823717111,State Library of South Australia Digital Collections SA 1956 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_32083de9c22dfa533cbd0bd9,release_lead_overlay_items,rellead_49b4db824414e3c010ff9c23,City of Adelaide Archives SA 1957 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_4277284e17514c2177d5823d,release_lead_overlay_items,rellead_a9722e52dda6a510967cc1ae,City of Adelaide Archives SA 1957 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_8987971607fb58b44a6ab849,release_lead_overlay_items,rellead_ebcd1c12b4a2322e715686d3,Mount Gambier Local History SA 1957 ghost expansion lead,SA,Kapunda,Kapunda,Research lead overlay,overlay_not_public_map
maplead_1f8164e4281d9354b39d30e2,release_lead_overlay_items,rellead_44ac140e2a71ad22fe298c16,Port Adelaide Local History SA 1957 ghost expansion lead,SA,Kapunda,Kapunda,Research lead overlay,overlay_not_public_map
maplead_a3cb63ba92e505e7bfa2c45c,release_lead_overlay_items,rellead_bdd358b87781ff93d0c3a9fa,Port Adelaide Local History SA 1957 ghost expansion lead,SA,Burra,Burra,Research lead overlay,overlay_not_public_map
maplead_9f7e6654bf884b73a9079714,release_lead_overlay_items,rellead_8ae02e07779aeeb4fa3f9545,Town of Gawler Council History SA 1957 ghost expansion lead,SA,Burra,Burra,Research lead overlay,overlay_not_public_map
maplead_8fc9036b4323d667888e336b,release_lead_overlay_items,rellead_d6cbf1d78b142b5c6ac65278,National Trust South Australia SA 1957 ghost expansion lead,SA,Port Adelaide,Port Adelaide,Research lead overlay,overlay_not_public_map
maplead_0a8e058ecd429246c37def7c,release_lead_overlay_items,rellead_76d954280a39f0c38adcf9a3,National Trust of South Australia SA 1957 ghost expansion lead,SA,Mount Gambier,Mount Gambier,Research lead overlay,overlay_not_public_map
maplead_3a91a000385116b668361df1,release_lead_overlay_items,rellead_cf0c3b2dc6a0953185f9e12e,South Australian Heritage Places Database SA 1957 ghost expansion lead,SA,Mount Gambier,Mount Gambier,Research lead overlay,overlay_not_public_map
maplead_f5fc5b84686579fa4df4741b,release_lead_overlay_items,rellead_c63ba52ce99d52d44ce7f68b,South Australian Heritage Places Database SA 1957 ghost expansion lead,SA,Mount Gambier,Mount Gambier,Research lead overlay,overlay_not_public_map
maplead_ede12b5222706c64c39960fe,release_lead_overlay_items,rellead_0d675f11f03962b739d0ea15,Gawler History SA 1957 ghost expansion lead,SA,Kapunda,Kapunda,Research lead overlay,overlay_not_public_map
maplead_bf367a18d8d2d2c263cb48d2,release_lead_overlay_items,rellead_277523fc5029bb571c2e0156,Kapunda History SA 1957 ghost expansion lead,SA,Burra,Burra,Research lead overlay,overlay_not_public_map
maplead_24c7d51b890f0a591b735a50,release_lead_overlay_items,rellead_e80a7ae11c71f15adda96fcd,South Australian History Network SA 1957 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_36fb2b72ed948e22684e1200,release_lead_overlay_items,rellead_44043910d00a9b74fc7454c8,Adelaide Gaol SA 1957 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_16c2a0b3bb28d12d4b43b828,release_lead_overlay_items,rellead_d3c5571beb9a76c8f9c39ac2,Adelaide Gaol SA 1957 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_a72aabe01e82b3a4f178b32e,release_lead_overlay_items,rellead_73384ef8f0f1e26731a2072d,History Trust of South Australia SA 1957 ghost expansion lead,SA,Port Adelaide,Port Adelaide,Research lead overlay,overlay_not_public_map
maplead_3ef4b0fe1b9b7e1ed37f868e,release_lead_overlay_items,rellead_79ab74e00558cef4386edbb9,History Trust of South Australia SA 1957 ghost expansion lead,SA,Mount Gambier,Mount Gambier,Research lead overlay,overlay_not_public_map
maplead_fd5cab4148a5201770d84d89,release_lead_overlay_items,rellead_20e1fa185a5d1c49d24373aa,South Australian Museum SA 1957 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_adae32fb0705b9715547d6e1,release_lead_overlay_items,rellead_887f079e05182dff65dc78c7,State Records of South Australia SA 1957 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_bee56b3925cae102719edebb,release_lead_overlay_items,rellead_e9cba52255e4bc95ea51ffc8,State Records of South Australia ArchivesSearch SA 1957 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_2672264859c05fd6e78ac448,release_lead_overlay_items,rellead_b27d4881a49788920aa2d459,State Library of South Australia Catalogue SA 1957 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_63d3576986edfda832a6b705,release_lead_overlay_items,rellead_7aceaebc91378c2db16062e2,State Library of South Australia Catalogue SA 1957 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_e5f327a75c20f5f35f4fd4b1,release_lead_overlay_items,rellead_1cb5cc8b409579639fd7d9bf,State Library of South Australia Digital Collections SA 1957 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_4f77fae6952e81dd1255d436,release_lead_overlay_items,rellead_bb74ad338b430421a1d51d36,State Library of South Australia Digital Collections SA 1957 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_f0431dce63a12a45f06113be,release_lead_overlay_items,rellead_2a6aa70f4fcb89e5f2c263d1,City of Adelaide Archives SA 1958 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_371dd6947f90b652a140b4f5,release_lead_overlay_items,rellead_b92ecabd4d8efd8231b9023f,City of Adelaide Archives SA 1958 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_5e4f7cb1c10099b0ef45b608,release_lead_overlay_items,rellead_c45808ada3af637a01fde539,Mount Gambier Local History SA 1958 ghost expansion lead,SA,Port Adelaide,Port Adelaide,Research lead overlay,overlay_not_public_map
maplead_2313ee58707e6b65b52acb18,release_lead_overlay_items,rellead_f2b253e2b881448f95d58e0b,Port Adelaide Local History SA 1958 ghost expansion lead,SA,Port Adelaide,Port Adelaide,Research lead overlay,overlay_not_public_map
maplead_9b0a7acda07f7690aa0781ca,release_lead_overlay_items,rellead_930ae78933c9b131cd73f107,Port Adelaide Local History SA 1958 ghost expansion lead,SA,Port Adelaide,Port Adelaide,Research lead overlay,overlay_not_public_map
maplead_72af1c5220441c70f31fcfc9,release_lead_overlay_items,rellead_96c8a6b17d4aff0a817f4821,Town of Gawler Council History SA 1958 ghost expansion lead,SA,Mount Gambier,Mount Gambier,Research lead overlay,overlay_not_public_map
maplead_7ac33b6fdc374c8bfdd0b4aa,release_lead_overlay_items,rellead_7809eeeb1e5bd6b0f6c00119,National Trust South Australia SA 1958 ghost expansion lead,SA,Kapunda,Kapunda,Research lead overlay,overlay_not_public_map
maplead_6203101030e2f3e114789696,release_lead_overlay_items,rellead_85210848effcd11db564c1d2,National Trust of South Australia SA 1958 ghost expansion lead,SA,Burra,Burra,Research lead overlay,overlay_not_public_map
maplead_e2b11b394fecb7320c8a880a,release_lead_overlay_items,rellead_3e4aa1772c2e2b87a81c8b46,South Australian Heritage Places Database SA 1958 ghost expansion lead,SA,Burra,Burra,Research lead overlay,overlay_not_public_map
maplead_ea8db1ec69267c164847bcaf,release_lead_overlay_items,rellead_729fb5ad6d313e55af87b134,South Australian Heritage Places Database SA 1958 ghost expansion lead,SA,Burra,Burra,Research lead overlay,overlay_not_public_map
maplead_576e4590bb4ecfd51ac34ac0,release_lead_overlay_items,rellead_22c83bebe2fd4860b7fca0f7,Gawler History SA 1958 ghost expansion lead,SA,Port Adelaide,Port Adelaide,Research lead overlay,overlay_not_public_map
maplead_28efc7ac385f89f394ac3525,release_lead_overlay_items,rellead_e06c0ce05b1d5321bb2f9e80,Kapunda History SA 1958 ghost expansion lead,SA,Port Adelaide,Port Adelaide,Research lead overlay,overlay_not_public_map
maplead_bf4355721e0e46959710491a,release_lead_overlay_items,rellead_bf104f6dcc043177235928ff,South Australian History Network SA 1958 ghost expansion lead,SA,Mount Gambier,Mount Gambier,Research lead overlay,overlay_not_public_map
maplead_93f755d57cd1be7f6d081b96,release_lead_overlay_items,rellead_94ba852a70278ee605aeebd6,Adelaide Gaol SA 1958 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_0db37bce8f800721e9c1df74,release_lead_overlay_items,rellead_8f9de501277054f4f9d711e1,Adelaide Gaol SA 1958 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_e9d5b6f6553a468fe1c84c79,release_lead_overlay_items,rellead_fcaca593598a4268d3438afd,History Trust of South Australia SA 1958 ghost expansion lead,SA,Kapunda,Kapunda,Research lead overlay,overlay_not_public_map
maplead_9b431f1665f65753b5f214e3,release_lead_overlay_items,rellead_2978281cd4a59b1b3295601e,History Trust of South Australia SA 1958 ghost expansion lead,SA,Kapunda,Kapunda,Research lead overlay,overlay_not_public_map
maplead_2a0456c06374191415c5aba2,release_lead_overlay_items,rellead_c629b1a3b36dc906b5ee999e,South Australian Museum SA 1958 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_85e81c5615f1dbce2e4b108b,release_lead_overlay_items,rellead_c23308a87e1b41c6c4b3689b,State Records of South Australia SA 1958 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_2b51c73a9f8f510af8800407,release_lead_overlay_items,rellead_381f35348d02f19644559e63,State Records of South Australia ArchivesSearch SA 1958 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_1c15901f37b31ba365ce4ad5,release_lead_overlay_items,rellead_ab0522170a7cfe1eef581ff3,State Library of South Australia Catalogue SA 1958 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_0a1506732f8ece5650e05912,release_lead_overlay_items,rellead_febb7112eff89523d642be60,State Library of South Australia Catalogue SA 1958 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_1df672fb3c7cec8d9bbde571,release_lead_overlay_items,rellead_7462de89adfa54de11656cde,State Library of South Australia Digital Collections SA 1958 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_60a88af8375f05bb6a303a87,release_lead_overlay_items,rellead_2b8cde11c2d01df36b1a5c57,State Library of South Australia Digital Collections SA 1958 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_80ed3cb6b45e8faef9ed6565,release_lead_overlay_items,rellead_9fb25fed4c3f4233fc71aea0,City of Adelaide Archives SA 1959 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_cfe007aab5f75ec740888bf4,release_lead_overlay_items,rellead_f8956af384485e60eb637e7d,City of Adelaide Archives SA 1959 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_cfb0cd060da05bd42488556d,release_lead_overlay_items,rellead_3bbf0c19e76fb6ac286bac8f,Mount Gambier Local History SA 1959 ghost expansion lead,SA,Kapunda,Kapunda,Research lead overlay,overlay_not_public_map
maplead_0ee4fb7dff8723ff300dd3e0,release_lead_overlay_items,rellead_96a6f5f0f5091a03014b5c01,Port Adelaide Local History SA 1959 ghost expansion lead,SA,Kapunda,Kapunda,Research lead overlay,overlay_not_public_map
maplead_9081734e1e3e9493403a1048,release_lead_overlay_items,rellead_b7f8694d14e0f7a2831a9f0c,Port Adelaide Local History SA 1959 ghost expansion lead,SA,Kapunda,Kapunda,Research lead overlay,overlay_not_public_map
maplead_84235ee12c27ac83f26c1f86,release_lead_overlay_items,rellead_59bcfabc9adf0f66daa4e54f,Town of Gawler Council History SA 1959 ghost expansion lead,SA,Burra,Burra,Research lead overlay,overlay_not_public_map
maplead_74c0f3b552c8c4073f05d4ad,release_lead_overlay_items,rellead_2b4ffad8abbccb7e1a28e53c,National Trust South Australia SA 1959 ghost expansion lead,SA,Port Adelaide,Port Adelaide,Research lead overlay,overlay_not_public_map
maplead_8a886647ba70c1af5c4f429f,release_lead_overlay_items,rellead_4b9d1d1349f41c6de08bd342,National Trust of South Australia SA 1959 ghost expansion lead,SA,Port Adelaide,Port Adelaide,Research lead overlay,overlay_not_public_map
maplead_8b83fcb1e5f6ff58430d760f,release_lead_overlay_items,rellead_dc8f2897668f58a22b51a41b,South Australian Heritage Places Database SA 1959 ghost expansion lead,SA,Mount Gambier,Mount Gambier,Research lead overlay,overlay_not_public_map
maplead_33a422a2b70e9ea50d5121cb,release_lead_overlay_items,rellead_88c373a51953fee088bf1eea,South Australian Heritage Places Database SA 1959 ghost expansion lead,SA,Mount Gambier,Mount Gambier,Research lead overlay,overlay_not_public_map
maplead_3948927e3aea69743b1ca753,release_lead_overlay_items,rellead_94c9b8a72ba28a182a53e53f,Gawler History SA 1959 ghost expansion lead,SA,Kapunda,Kapunda,Research lead overlay,overlay_not_public_map
maplead_4b672af8ec908f9287a9571a,release_lead_overlay_items,rellead_3184f6fcafb89c91274134fe,Kapunda History SA 1959 ghost expansion lead,SA,Kapunda,Kapunda,Research lead overlay,overlay_not_public_map
maplead_74c505ee7a886db6854e7bf2,release_lead_overlay_items,rellead_fc0431e03f37eb8f106f4487,South Australian History Network SA 1959 ghost expansion lead,SA,Burra,Burra,Research lead overlay,overlay_not_public_map
maplead_d4bfcdb87ec576a38d854d78,release_lead_overlay_items,rellead_efc23ebcbee79d2fd9f362e3,Adelaide Gaol SA 1959 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_f1b68ddc5cff5748214e0fcb,release_lead_overlay_items,rellead_3cc4f45ef7b31ddc26f65e94,Adelaide Gaol SA 1959 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_13a90b6c604317669fecc68a,release_lead_overlay_items,rellead_55cd87fbc86caf929c4e3bf6,History Trust of South Australia SA 1959 ghost expansion lead,SA,Port Adelaide,Port Adelaide,Research lead overlay,overlay_not_public_map
maplead_a1cead12a0d3e36615bae5a5,release_lead_overlay_items,rellead_9582c20bdf4358c8ece29fa2,History Trust of South Australia SA 1959 ghost expansion lead,SA,Port Adelaide,Port Adelaide,Research lead overlay,overlay_not_public_map
maplead_c4e0a0d660e8e86344759cb8,release_lead_overlay_items,rellead_1ddcb099a28f610baeb3d5ad,South Australian Museum SA 1959 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_ff56b2a595447c1e7bcf80c4,release_lead_overlay_items,rellead_99a0637999219bdb59a3222a,State Records of South Australia SA 1959 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_37b94e53870c4843ef9e79c6,release_lead_overlay_items,rellead_0542094c3bee60ff99333904,State Records of South Australia ArchivesSearch SA 1959 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_400f8e59e75b77d521ce79b7,release_lead_overlay_items,rellead_576321143a3f2edd779a7b12,State Library of South Australia Catalogue SA 1959 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_7cd7361972b75e00352ad63e,release_lead_overlay_items,rellead_fdab91492ff84b1476d38ffa,State Library of South Australia Catalogue SA 1959 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_9042efa4cb17d6529a0d9b6e,release_lead_overlay_items,rellead_b611815a9aca44cee9b5af91,State Library of South Australia Digital Collections SA 1959 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_1b322ded4c918177450a25f1,release_lead_overlay_items,rellead_5c5259cd5b7bf41f22883122,State Library of South Australia Digital Collections SA 1959 ghost expansion lead,SA,Adelaide,Adelaide,Research lead overlay,overlay_not_public_map
maplead_94280d70741c46f2b65dce8d,release_lead_overlay_items,rellead_9b6243265b91883d0330685a,City of Adelaide Archives SA 1960 ghost expansion lead,SA,Burra,Burra,Research lead overlay,overlay_not_public_map
maplead_d338057de6b2c71a7dc944f2,release_lead_overlay_items,rellead_7440ae9ca7b7ed702581c946,City of Adelaide Archives SA 1960 ghost expansion lead,SA,Moonta,Moonta,Research lead overlay,overlay_not_public_map
maplead_b24efcd45e2accbf9257b6fa,release_lead_overlay_items,rellead_d6f1fd56195c07ed0ea48311,Mount Gambier Local History SA 1960 ghost expansion lead,SA,Port Adelaide,Port Adelaide,Research lead overlay,overlay_not_public_map
maplead_66265ea1dfbe14f1deadc405,release_lead_overlay_items,rellead_b007051fca6dfd29b72d287e,Port Adelaide Local History SA 1960 ghost expansion lead,SA,Port Adelaide,Port Adelaide,Research lead overlay,overlay_not_public_map
maplead_0f20d517b30dc3f42493ad77,release_lead_overlay_items,rellead_5d6e9ecbddd12539eb395886,Port Adelaide Local History SA 1960 ghost expansion lead,SA,Port Adelaide,Port Adelaide,Research lead overlay,overlay_not_public_map
maplead_43c95b4a80336600962c7948,release_lead_overlay_items,rellead_30cb2f9363db76426e1a1ae7,Town of Gawler Council History SA 1960 ghost expansion lead,SA,Port Adelaide,Port Adelaide,Research lead overlay,overlay_not_public_map
maplead_4230089ad663272060f7da8d,release_lead_overlay_items,rellead_7685c21b8818b950a7632a48,National Trust South Australia SA 1960 ghost expansion lead,SA,Kapunda,Kapunda,Research lead overlay,overlay_not_public_map
maplead_90f577da99e828a5eae1a918,release_lead_overlay_items,rellead_79b51f5516ee0ce0a0535a48,National Trust of South Australia SA 1960 ghost expansion lead,SA,Kapunda,Kapunda,Research lead overlay,overlay_not_public_map
