schema_version,candidate_id,run_id,candidate_status,source_name,source_type,source_tier,title,publication_or_organisation,publication_date_text,url,canonical_url,external_id,narrative_type,secondary_role,australian_relation,humanoid_basis,source_label,location_text,location_role,ethics_review_status,cultural_sensitivity,acceptance_decision,rejection_reason,evidence_summary,raw_metadata_json,created_at,updated_at,latitude,longitude,location_precision,geocode_source,geocode_verification_status,coordinate_evidence_note,duplicate_check_status,quality_class,access_date,publicness_status,rights_access_status
2.0.0,3187,collection_sprint_launch_20260622_073757_004,duplicate,Project Gutenberg,public_domain_ebook,A,Mullyangah in Australian Legendary Tales,Australian Legendary Tales: folk-lore of the Noongahburrahs as told to the Piccaninnies; K. Langloh Parker,1896; Project Gutenberg public-domain transcription,https://www.gutenberg.org/files/3833/3833-8.txt,https://gutenberg.org/files/3833/3833-8.txt,sprint-project-gutenberg-aus:gutenberg-3833-australian-le:mullyangah:ba6dcef3305338a5,spirit_person_narrative,source_grounded_section_record,Public-domain Australian legendary-tale collection with north-western New South Wales cultural relationship; accepted rows are constrained to supernatural or anomalous person-form agents as substantive subjects.,explicit_supernatural_or_anomalous_person_form_agent,Mullyangah,North-western New South Wales,cultural_association_region,public_ethnographic_text_reviewed,high,not_accepted,duplicate_canonical_url,"nd make good their own escape. But they had left it too late. As they turned to descend the tree, the roof of the humpy fell on them. And all that remained when the fire ceased, were the charred bones of the dwellers in the yaraan tree. That was all that the blacks found of their enemies; but their legend says that Mullyan the eagle hawk lives in the sky as Mullyangah the morning star, on one side of which is a little star, which is his one arm; on the other a larger star, which is Moodai the opossum, his wife. 17. GOOMBLEGUBBON, BEEARGAH, AND OUYAN Goomblegubbon the bustard, his two wives, Beeargah the hawk, and Ouyan the curlew,.","{""chapter"": ""Australian Legendary Tales"", ""evidence_sha256"": ""ba6dcef3305338a5b6de614a00bbbc91aab9a2c6990beeaf7389bbc50912707c"", ""route_id"": ""sprint_project_gutenberg_australian_legendary_tales_exact_text"", ""scope_classifier"": ""term_and_person_form_gate_v1"", ""section_id"": ""gutenberg-3833-australian-legendary-tales"", ""source_family"": ""structured_public_domain_books""}",2026-06-22T07:37:59+00:00,2026-06-22T07:37:59+00:00,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,2026-06-22,public_domain_public_web,public_access_text_available
2.0.0,3188,collection_sprint_launch_20260622_073757_004,duplicate,Project Gutenberg,public_domain_ebook,A,Moodai in Australian Legendary Tales,Australian Legendary Tales: folk-lore of the Noongahburrahs as told to the Piccaninnies; K. Langloh Parker,1896; Project Gutenberg public-domain transcription,https://www.gutenberg.org/files/3833/3833-8.txt,https://gutenberg.org/files/3833/3833-8.txt,sprint-project-gutenberg-aus:gutenberg-3833-australian-le:moodai:03ff9dfe5bfc4844,spirit_person_narrative,source_grounded_section_record,Public-domain Australian legendary-tale collection with north-western New South Wales cultural relationship; accepted rows are constrained to supernatural or anomalous person-form agents as substantive subjects.,explicit_supernatural_or_anomalous_person_form_agent,Moodai,North-western New South Wales,cultural_association_region,public_ethnographic_text_reviewed,high,not_accepted,duplicate_canonical_url,"ddy melon. May or Mayr, wind. Mayrah, spring wind. Meainei, girls. Midjee, a species of acacia. Millair, species of kangaroo rat. Moodai, opossum. Moogaray, hailstones. Mooninguggahgul, mosquito-calling bird. Moonoon, emu spear. Mooregoo, motoke. Mooroonumildah, having no eyes. Morilla or Moorillah, pebbly ridges. Mubboo, beefwood-tree. Mullyan, eagle hawk. Mullyangah, the morning star. Murgah muggui, big grey spider. Murrawondah, climbing rat. Narahdarn, bat. Noongahburrah, tribe of blacks on the Narran. Nullah nullah, a club or heavy-headed weapon. Nurroo gay gay, dreadful pain. Nyunnoo or Nunnoo, a grass humpy. Ooboon,.","{""chapter"": ""Australian Legendary Tales"", ""evidence_sha256"": ""03ff9dfe5bfc48441fc4f2e11b9dd02e5eab87f5e26e83be0eb93f825e255939"", ""route_id"": ""sprint_project_gutenberg_australian_legendary_tales_exact_text"", ""scope_classifier"": ""term_and_person_form_gate_v1"", ""section_id"": ""gutenberg-3833-australian-legendary-tales"", ""source_family"": ""structured_public_domain_books""}",2026-06-22T07:37:59+00:00,2026-06-22T07:37:59+00:00,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,2026-06-22,public_domain_public_web,public_access_text_available
2.0.0,3189,collection_sprint_launch_20260622_073757_004,duplicate,Project Gutenberg,public_domain_ebook,A,Moodai in Australian Legendary Tales,Australian Legendary Tales: folk-lore of the Noongahburrahs as told to the Piccaninnies; K. Langloh Parker,1896; Project Gutenberg public-domain transcription,https://www.gutenberg.org/files/3833/3833-8.txt,https://gutenberg.org/files/3833/3833-8.txt,sprint-project-gutenberg-aus:gutenberg-3833-australian-le:moodai:a9f996ad023ae47c,spirit_person_narrative,source_grounded_section_record,Public-domain Australian legendary-tale collection with north-western New South Wales cultural relationship; accepted rows are constrained to supernatural or anomalous person-form agents as substantive subjects.,explicit_supernatural_or_anomalous_person_form_agent,Moodai,North-western New South Wales,cultural_association_region,public_ethnographic_text_reviewed,high,not_accepted,duplicate_canonical_url,"ed from the fire to dance back he found a wall of men confronting him. These quickly seized him and hurled him into the madly-leaping fire before him, where he perished in the flames. And so were the Bilbers avenged. 16. MULLYANGAH THE MORNING STAR Mullyan, the eagle hawk, built himself a home high in a yaraan tree. There he lived apart from his tribe, with Moodai the opossum, his wife, and Moodai the opossum, his mother-in-law. With them too was Buttergah, a daughter of the Buggoo or flying squirrel tribe. Buttergah was a friend of Moodai, the wife of Mullyan, and a distant cousin to the Moodai tribe. Mullyan the eagle hawk was a.","{""chapter"": ""Australian Legendary Tales"", ""evidence_sha256"": ""a9f996ad023ae47cc7bae5bb871ae6b30bba2b0197a3f446852bdf4ae5b1ee32"", ""route_id"": ""sprint_project_gutenberg_australian_legendary_tales_exact_text"", ""scope_classifier"": ""term_and_person_form_gate_v1"", ""section_id"": ""gutenberg-3833-australian-legendary-tales"", ""source_family"": ""structured_public_domain_books""}",2026-06-22T07:37:59+00:00,2026-06-22T07:37:59+00:00,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,2026-06-22,public_domain_public_web,public_access_text_available
2.0.0,3190,collection_sprint_launch_20260622_073757_004,duplicate,Project Gutenberg,public_domain_ebook,A,devil in Australian Legendary Tales,Australian Legendary Tales: folk-lore of the Noongahburrahs as told to the Piccaninnies; K. Langloh Parker,1896; Project Gutenberg public-domain transcription,https://www.gutenberg.org/files/3833/3833-8.txt,https://gutenberg.org/files/3833/3833-8.txt,sprint-project-gutenberg-aus:gutenberg-3833-australian-le:devil:51ebbb8fab4cb134,spirit_person_narrative,source_grounded_section_record,Public-domain Australian legendary-tale collection with north-western New South Wales cultural relationship; accepted rows are constrained to supernatural or anomalous person-form agents as substantive subjects.,explicit_supernatural_or_anomalous_person_form_agent,devil,North-western New South Wales,cultural_association_region,public_ethnographic_text_reviewed,high,not_accepted,duplicate_canonical_url,"r and an edible fruit somewhat resembling passion fruit. Guinary, light eagle hawk. Guineboo, robin redbreast. Gurraymy, borah devil. Gwai, red. Gwaibillah, star. Mars. Kurreah, an alligator. Mahthi, dog. Maimah, stones. Maira, paddy melon. May or Mayr, wind. Mayrah, spring wind. Meainei, girls. Midjee, a species of acacia. Millair, species of kangaroo rat. Moodai, opossum. Moogaray, hailstones. Mooninguggahgul, mosquito-calling bird. Moonoon, emu spear. Mooregoo, motoke. Mooroonumildah, having no eyes. Morilla or Moorillah, pebbly ridges. Mubboo, beefwood-tree. Mullyan, eagle hawk. Mullyangah, the morning star. Murgah muggui, big.","{""chapter"": ""Australian Legendary Tales"", ""evidence_sha256"": ""51ebbb8fab4cb1341afc80bef9a28d182b2c6737cea9c38de59a5a42ecff2c41"", ""route_id"": ""sprint_project_gutenberg_australian_legendary_tales_exact_text"", ""scope_classifier"": ""term_and_person_form_gate_v1"", ""section_id"": ""gutenberg-3833-australian-legendary-tales"", ""source_family"": ""structured_public_domain_books""}",2026-06-22T07:37:59+00:00,2026-06-22T07:37:59+00:00,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,2026-06-22,public_domain_public_web,public_access_text_available
2.0.0,3191,collection_sprint_launch_20260622_073757_004,duplicate,Project Gutenberg,public_domain_ebook,A,spirit in Australian Legendary Tales,Australian Legendary Tales: folk-lore of the Noongahburrahs as told to the Piccaninnies; K. Langloh Parker,1896; Project Gutenberg public-domain transcription,https://www.gutenberg.org/files/3833/3833-8.txt,https://gutenberg.org/files/3833/3833-8.txt,sprint-project-gutenberg-aus:gutenberg-3833-australian-le:spirit:24c2c5199fd5e901,spirit_person_narrative,source_grounded_section_record,Public-domain Australian legendary-tale collection with north-western New South Wales cultural relationship; accepted rows are constrained to supernatural or anomalous person-form agents as substantive subjects.,explicit_supernatural_or_anomalous_person_form_agent,spirit,North-western New South Wales,cultural_association_region,public_ethnographic_text_reviewed,high,not_accepted,duplicate_canonical_url,"ch we came, and to which we shall probably return. ""Equality,"" ""Liberty"", ""Community of Goods,"" all mean savagery, and even savages, if equal, are not really free. Custom is the tyrant. The designs are from the sketch-book of an untaught Australian native; they were given to me some years ago by my brother, Dr. Lang, of Corowa. The artist has a good deal of spirit in his hunting scenes; his trees are not ill done, his emus and kangaroos are better than his men and labras. Using ink, a pointed stick, and paper, the artist shows an unwonted freedom of execution. Nothing like this occurs in Australian scratches with a sharp stone on.","{""chapter"": ""Australian Legendary Tales"", ""evidence_sha256"": ""24c2c5199fd5e90132789b64fc4565db4b015ba82af3a8ae224b8ae631f734d8"", ""route_id"": ""sprint_project_gutenberg_australian_legendary_tales_exact_text"", ""scope_classifier"": ""term_and_person_form_gate_v1"", ""section_id"": ""gutenberg-3833-australian-legendary-tales"", ""source_family"": ""structured_public_domain_books""}",2026-06-22T07:37:59+00:00,2026-06-22T07:37:59+00:00,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,2026-06-22,public_domain_public_web,public_access_text_available
2.0.0,3192,collection_sprint_launch_20260622_073757_004,duplicate,Project Gutenberg,public_domain_ebook,A,devil in Australian Legendary Tales,Australian Legendary Tales: folk-lore of the Noongahburrahs as told to the Piccaninnies; K. Langloh Parker,1896; Project Gutenberg public-domain transcription,https://www.gutenberg.org/files/3833/3833-8.txt,https://gutenberg.org/files/3833/3833-8.txt,sprint-project-gutenberg-aus:gutenberg-3833-australian-le:devil:3f643bf3688e7752,spirit_person_narrative,source_grounded_section_record,Public-domain Australian legendary-tale collection with north-western New South Wales cultural relationship; accepted rows are constrained to supernatural or anomalous person-form agents as substantive subjects.,explicit_supernatural_or_anomalous_person_form_agent,devil,North-western New South Wales,cultural_association_region,public_ethnographic_text_reviewed,high,not_accepted,duplicate_canonical_url,"to where he was followed by another Wirreenun, and presently the two old fellows began fighting. Suddenly, when the attention of the blacks was fixed on this fight, there came a strange, whizzing, whirring noise from the scrub round. The women and children shrank together, for the sudden, uncanny noise frightened them. And they knew that it was made by the spirits who were coming to assist at the initiation of the boys into young manhood. The noise really sounded, if you had not the dread of spirits in your mind, just as if some one had a circular piece of wood at the end of a string and were whirling it round and round. As the.","{""chapter"": ""Australian Legendary Tales"", ""evidence_sha256"": ""3f643bf3688e77520c425dd723c55b29bd279ecc1c67c7af962118951a14765c"", ""route_id"": ""sprint_project_gutenberg_australian_legendary_tales_exact_text"", ""scope_classifier"": ""term_and_person_form_gate_v1"", ""section_id"": ""gutenberg-3833-australian-legendary-tales"", ""source_family"": ""structured_public_domain_books""}",2026-06-22T07:37:59+00:00,2026-06-22T07:37:59+00:00,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,2026-06-22,public_domain_public_web,public_access_text_available
2.0.0,3193,collection_sprint_launch_20260622_073757_004,duplicate,Project Gutenberg,public_domain_ebook,A,devil in Australian Legendary Tales,Australian Legendary Tales: folk-lore of the Noongahburrahs as told to the Piccaninnies; K. Langloh Parker,1896; Project Gutenberg public-domain transcription,https://www.gutenberg.org/files/3833/3833-8.txt,https://gutenberg.org/files/3833/3833-8.txt,sprint-project-gutenberg-aus:gutenberg-3833-australian-le:devil:591fbc1d3e3e69c8,spirit_person_narrative,source_grounded_section_record,Public-domain Australian legendary-tale collection with north-western New South Wales cultural relationship; accepted rows are constrained to supernatural or anomalous person-form agents as substantive subjects.,explicit_supernatural_or_anomalous_person_form_agent,devil,North-western New South Wales,cultural_association_region,public_ethnographic_text_reviewed,high,not_accepted,duplicate_canonical_url,"ks was fixed on this fight, there came a strange, whizzing, whirring noise from the scrub round. The women and children shrank together, for the sudden, uncanny noise frightened them. And they knew that it was made by the spirits who were coming to assist at the initiation of the boys into young manhood. The noise really sounded, if you had not the dread of spirits in your mind, just as if some one had a circular piece of wood at the end of a string and were whirling it round and round. As the noise went on, the women said, in an awestricken tone, ""Gurraymy,"" that is ""borah devil,"" and clutched their children tighter to them. The.","{""chapter"": ""Australian Legendary Tales"", ""evidence_sha256"": ""591fbc1d3e3e69c8f6746417cd689b674f4347cfd6c83ee471609183349a4b3c"", ""route_id"": ""sprint_project_gutenberg_australian_legendary_tales_exact_text"", ""scope_classifier"": ""term_and_person_form_gate_v1"", ""section_id"": ""gutenberg-3833-australian-legendary-tales"", ""source_family"": ""structured_public_domain_books""}",2026-06-22T07:37:59+00:00,2026-06-22T07:37:59+00:00,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,2026-06-22,public_domain_public_web,public_access_text_available
2.0.0,3194,collection_sprint_launch_20260622_073757_004,duplicate,Project Gutenberg,public_domain_ebook,A,spirit in Australian Legendary Tales,Australian Legendary Tales: folk-lore of the Noongahburrahs as told to the Piccaninnies; K. Langloh Parker,1896; Project Gutenberg public-domain transcription,https://www.gutenberg.org/files/3833/3833-8.txt,https://gutenberg.org/files/3833/3833-8.txt,sprint-project-gutenberg-aus:gutenberg-3833-australian-le:spirit:dcb2aa8784664e4a,spirit_person_narrative,source_grounded_section_record,Public-domain Australian legendary-tale collection with north-western New South Wales cultural relationship; accepted rows are constrained to supernatural or anomalous person-form agents as substantive subjects.,explicit_supernatural_or_anomalous_person_form_agent,spirit,North-western New South Wales,cultural_association_region,public_ethnographic_text_reviewed,high,not_accepted,duplicate_canonical_url,"and were whirling it round and round. As the noise went on, the women said, in an awestricken tone, ""Gurraymy,"" that is ""borah devil,"" and clutched their children tighter to them. The boys said ""Gayandy,"" and their eyes extended with fear. ""Gayandy"" meant borah devil too, but the women must not even use the same word as the boys and men to express the borah spirit, for all concerning the mysteries of borah are sacred from the ears, eyes, or tongues of women. The next day a shift was made of the camps. They were moved to inside the big ring that the black fellows had made. This move was attended with a certain amount of ceremony..","{""chapter"": ""Australian Legendary Tales"", ""evidence_sha256"": ""dcb2aa8784664e4a1a1bbdfb6e2e14740c2445058071dd1cd32dd974e92bd2f8"", ""route_id"": ""sprint_project_gutenberg_australian_legendary_tales_exact_text"", ""scope_classifier"": ""term_and_person_form_gate_v1"", ""section_id"": ""gutenberg-3833-australian-legendary-tales"", ""source_family"": ""structured_public_domain_books""}",2026-06-22T07:37:59+00:00,2026-06-22T07:37:59+00:00,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,2026-06-22,public_domain_public_web,public_access_text_available
2.0.0,3195,collection_sprint_launch_20260622_073757_004,duplicate,Project Gutenberg,public_domain_ebook,A,spirit in Australian Legendary Tales,Australian Legendary Tales: folk-lore of the Noongahburrahs as told to the Piccaninnies; K. Langloh Parker,1896; Project Gutenberg public-domain transcription,https://www.gutenberg.org/files/3833/3833-8.txt,https://gutenberg.org/files/3833/3833-8.txt,sprint-project-gutenberg-aus:gutenberg-3833-australian-le:spirit:d488394b64676bb0,apparition_account,source_grounded_section_record,Public-domain Australian legendary-tale collection with north-western New South Wales cultural relationship; accepted rows are constrained to supernatural or anomalous person-form agents as substantive subjects.,explicit_supernatural_or_anomalous_person_form_agent,spirit,North-western New South Wales,cultural_association_region,public_ethnographic_text_reviewed,high,not_accepted,duplicate_canonical_url,"paddymelon skins hanging from it. Weedall, bower or mocking-bird. Weeownbeen, a small bird. Something like a redbreast, only with longer tail and not so red a breast. Widya nurrah, a wooden battleaxe shaped weapon. Willgoo willgoo, pointed stick with feathers on top. Wirree, small piece of bark, canoe-shaped. Wirreenun, priest or doctor. Womba, mad. Wondah, spirit or ghost. Wurranunnah, wild bees. Wurrawilberoo, whirlwind with a devil in it; also clouds of Magellan. Wurranunnah, bee. Wurrunnah, man's name, meaning standing. Yaraan, white gum-tree. Yhi, the sun. Yuckay, oh, dear! End of Project Gutenberg's Australian Legendary.","{""chapter"": ""Australian Legendary Tales"", ""evidence_sha256"": ""d488394b64676bb0c80479bad77c265258533df964bdb06c10bc1ba62b317671"", ""route_id"": ""sprint_project_gutenberg_australian_legendary_tales_exact_text"", ""scope_classifier"": ""term_and_person_form_gate_v1"", ""section_id"": ""gutenberg-3833-australian-legendary-tales"", ""source_family"": ""structured_public_domain_books""}",2026-06-22T07:37:59+00:00,2026-06-22T07:37:59+00:00,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,2026-06-22,public_domain_public_web,public_access_text_available
2.0.0,3196,collection_sprint_launch_20260622_073757_004,duplicate,Project Gutenberg,public_domain_ebook,A,old man in Australian Legendary Tales,Australian Legendary Tales: folk-lore of the Noongahburrahs as told to the Piccaninnies; K. Langloh Parker,1896; Project Gutenberg public-domain transcription,https://www.gutenberg.org/files/3833/3833-8.txt,https://gutenberg.org/files/3833/3833-8.txt,sprint-project-gutenberg-aus:gutenberg-3833-australian-le:old-man:719b1dc16774b9d3,spirit_person_narrative,source_grounded_section_record,Public-domain Australian legendary-tale collection with north-western New South Wales cultural relationship; accepted rows are constrained to supernatural or anomalous person-form agents as substantive subjects.,explicit_supernatural_or_anomalous_person_form_agent,old man,North-western New South Wales,cultural_association_region,public_ethnographic_text_reviewed,high,not_accepted,duplicate_canonical_url,"h they sounded as if coming from the sky. As the cries sounded again the mothers looked up whence they came, and there they saw the mubboo trees with their sons beside them. Then well they knew that they would see no more their sons on earth, and great was their grief, and wroth were they with their husband, for well they knew now that he must have been the devil in the whirlwind, who had so punished the boys. They vowed to avenge the loss of their boys. The next day they went out and gathered a lot of pine gum, and brought it back to the camp. When they reached the camp the old man called to one of his wives to come and tease his.","{""chapter"": ""Australian Legendary Tales"", ""evidence_sha256"": ""719b1dc16774b9d308e2ba11fe53f72f2d62672abb42dc43371b9b65246349f1"", ""route_id"": ""sprint_project_gutenberg_australian_legendary_tales_exact_text"", ""scope_classifier"": ""term_and_person_form_gate_v1"", ""section_id"": ""gutenberg-3833-australian-legendary-tales"", ""source_family"": ""structured_public_domain_books""}",2026-06-22T07:37:59+00:00,2026-06-22T07:37:59+00:00,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,2026-06-22,public_domain_public_web,public_access_text_available
2.0.0,3197,collection_sprint_launch_20260622_073757_004,duplicate,Project Gutenberg,public_domain_ebook,A,spirit in Australian Legendary Tales,Australian Legendary Tales: folk-lore of the Noongahburrahs as told to the Piccaninnies; K. Langloh Parker,1896; Project Gutenberg public-domain transcription,https://www.gutenberg.org/files/3833/3833-8.txt,https://gutenberg.org/files/3833/3833-8.txt,sprint-project-gutenberg-aus:gutenberg-3833-australian-le:spirit:d89ac69793d7a987,spirit_person_narrative,source_grounded_section_record,Public-domain Australian legendary-tale collection with north-western New South Wales cultural relationship; accepted rows are constrained to supernatural or anomalous person-form agents as substantive subjects.,explicit_supernatural_or_anomalous_person_form_agent,spirit,North-western New South Wales,cultural_association_region,public_ethnographic_text_reviewed,high,not_accepted,duplicate_canonical_url,"spirits who were coming to assist at the initiation of the boys into young manhood. The noise really sounded, if you had not the dread of spirits in your mind, just as if some one had a circular piece of wood at the end of a string and were whirling it round and round. As the noise went on, the women said, in an awestricken tone, ""Gurraymy,"" that is ""borah devil,"" and clutched their children tighter to them. The boys said ""Gayandy,"" and their eyes extended with fear. ""Gayandy"" meant borah devil too, but the women must not even use the same word as the boys and men to express the borah spirit, for all concerning the mysteries of.","{""chapter"": ""Australian Legendary Tales"", ""evidence_sha256"": ""d89ac69793d7a98783f911d0b2bd7f88a879f9fa19485bf34646ba00803f6c5e"", ""route_id"": ""sprint_project_gutenberg_australian_legendary_tales_exact_text"", ""scope_classifier"": ""term_and_person_form_gate_v1"", ""section_id"": ""gutenberg-3833-australian-legendary-tales"", ""source_family"": ""structured_public_domain_books""}",2026-06-22T07:37:59+00:00,2026-06-22T07:37:59+00:00,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,2026-06-22,public_domain_public_web,public_access_text_available
2.0.0,3198,collection_sprint_launch_20260622_073757_004,duplicate,Project Gutenberg,public_domain_ebook,A,old man in Australian Legendary Tales,Australian Legendary Tales: folk-lore of the Noongahburrahs as told to the Piccaninnies; K. Langloh Parker,1896; Project Gutenberg public-domain transcription,https://www.gutenberg.org/files/3833/3833-8.txt,https://gutenberg.org/files/3833/3833-8.txt,sprint-project-gutenberg-aus:gutenberg-3833-australian-le:old-man:9aacd8c97277dbfc,spirit_person_narrative,source_grounded_section_record,Public-domain Australian legendary-tale collection with north-western New South Wales cultural relationship; accepted rows are constrained to supernatural or anomalous person-form agents as substantive subjects.,explicit_supernatural_or_anomalous_person_form_agent,old man,North-western New South Wales,cultural_association_region,public_ethnographic_text_reviewed,high,not_accepted,duplicate_canonical_url,"ss nyunnoos, more than twenty. He made fires before each, to make it look as if some one lived in the nyunnoos. First he would go into one nyunnoo, or humpy, and cry like a baby, then to another and laugh like a child, then in turn, as he went the round of the humpies he would sing like a maiden, corrobboree like a man, call out in a quavering voice like an old man, and in a shrill voice like an old woman; in fact, imitate any sort of voice he had ever heard, and imitate them so quickly in succession that any one passing would think there was a great crowd of blacks in that camp. His object was to entice as many strange black.","{""chapter"": ""Australian Legendary Tales"", ""evidence_sha256"": ""9aacd8c97277dbfc22611ef9c5ca0a2e1bd4632adde1bbd15fb159f80bb3631c"", ""route_id"": ""sprint_project_gutenberg_australian_legendary_tales_exact_text"", ""scope_classifier"": ""term_and_person_form_gate_v1"", ""section_id"": ""gutenberg-3833-australian-legendary-tales"", ""source_family"": ""structured_public_domain_books""}",2026-06-22T07:37:59+00:00,2026-06-22T07:37:59+00:00,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,2026-06-22,public_domain_public_web,public_access_text_available
2.0.0,3199,collection_sprint_launch_20260622_073757_004,duplicate,Project Gutenberg,public_domain_ebook,A,old woman in Australian Legendary Tales,Australian Legendary Tales: folk-lore of the Noongahburrahs as told to the Piccaninnies; K. Langloh Parker,1896; Project Gutenberg public-domain transcription,https://www.gutenberg.org/files/3833/3833-8.txt,https://gutenberg.org/files/3833/3833-8.txt,sprint-project-gutenberg-aus:gutenberg-3833-australian-le:old-woman:e60b67b57b35c941,spirit_person_narrative,source_grounded_section_record,Public-domain Australian legendary-tale collection with north-western New South Wales cultural relationship; accepted rows are constrained to supernatural or anomalous person-form agents as substantive subjects.,explicit_supernatural_or_anomalous_person_form_agent,old woman,North-western New South Wales,cultural_association_region,public_ethnographic_text_reviewed,high,not_accepted,duplicate_canonical_url,"water and water-fowl, from henceforth; when the Narran runs it will run into this hole, and by the spreading of its waters will a big lake be made."" And what Byamee said has come to pass, as the Narran Lake shows, with its large sheet of water, spreading for miles, the home of thousands of wild fowl. 5. GOOLOO THE MAGPIE, AND THE WAHROOGAH Gooloo was a very old woman, and a very wicked old woman too, as this story will tell. During all the past season, when the grass was thick with seed, she had gathered much doonburr, which she crushed into meal as she wanted it for food. She used to crush it on a big flat stone with small flat.","{""chapter"": ""Australian Legendary Tales"", ""evidence_sha256"": ""e60b67b57b35c94196560a5ab15b0515e7746af4af7687497370455dc7dc9953"", ""route_id"": ""sprint_project_gutenberg_australian_legendary_tales_exact_text"", ""scope_classifier"": ""term_and_person_form_gate_v1"", ""section_id"": ""gutenberg-3833-australian-legendary-tales"", ""source_family"": ""structured_public_domain_books""}",2026-06-22T07:37:59+00:00,2026-06-22T07:37:59+00:00,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,2026-06-22,public_domain_public_web,public_access_text_available
2.0.0,3200,collection_sprint_launch_20260622_073757_004,duplicate,Project Gutenberg,public_domain_ebook,A,old woman in Australian Legendary Tales,Australian Legendary Tales: folk-lore of the Noongahburrahs as told to the Piccaninnies; K. Langloh Parker,1896; Project Gutenberg public-domain transcription,https://www.gutenberg.org/files/3833/3833-8.txt,https://gutenberg.org/files/3833/3833-8.txt,sprint-project-gutenberg-aus:gutenberg-3833-australian-le:old-woman:7292e6e3be7e4644,spirit_person_narrative,source_grounded_section_record,Public-domain Australian legendary-tale collection with north-western New South Wales cultural relationship; accepted rows are constrained to supernatural or anomalous person-form agents as substantive subjects.,explicit_supernatural_or_anomalous_person_form_agent,old woman,North-western New South Wales,cultural_association_region,public_ethnographic_text_reviewed,high,not_accepted,duplicate_canonical_url,"o was drowned. His weapons floated about and drifted apart, and his rugs rotted in the water. 19. OUYAN THE CURLEW Bleargah the hawk, mother of Ouyan the curlew, said one day to her son: ""Go, Ouyan, out, take your spears and kill an emu. The women and I are hungry. You are a man, go out and kill, that we may eat. You must not stay always in the camp like an old woman; you must go and hunt as other men do, lest the women laugh at you."" Ouyan took his spears and went out hunting, but though he went far, he could not get an emu, yet he dare not return to the camp and face the jeers of the women. Well could they jeer, and angry could.","{""chapter"": ""Australian Legendary Tales"", ""evidence_sha256"": ""7292e6e3be7e4644bfc87dfbf13cde5f5ca8f788dc8ffd535db12bb79822ff7b"", ""route_id"": ""sprint_project_gutenberg_australian_legendary_tales_exact_text"", ""scope_classifier"": ""term_and_person_form_gate_v1"", ""section_id"": ""gutenberg-3833-australian-legendary-tales"", ""source_family"": ""structured_public_domain_books""}",2026-06-22T07:37:59+00:00,2026-06-22T07:37:59+00:00,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,2026-06-22,public_domain_public_web,public_access_text_available
